id,ligand_name,binding_site,cuda_setup_s,rest_setup_s,total_setup_s,job_wait_s,job_duration_s,run_time_s,processing_time_s,run_plus_processing_s,shutdown_s,gpu_memory_mb
8736,ADBBMN.xaa_ligand_23-Model17-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8727,ADBBMN.xaa_ligand_23-Model18-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8730,ADBBMN.xaa_ligand_23-Model19-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8759,ADBBMN.xaa_ligand_23-Model2-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8740,ADBBMN.xaa_ligand_23-Model20-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8753,ADBBMN.xaa_ligand_23-Model21-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8754,ADBBMN.xaa_ligand_23-Model22-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8760,ADBBMN.xaa_ligand_23-Model23-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8758,ADBBMN.xaa_ligand_23-Model24-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8717,ADBBMN.xaa_ligand_23-Model25-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8713,ADBBMN.xaa_ligand_23-Model26-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8745,ADBBMN.xaa_ligand_23-Model27-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8714,ADBBMN.xaa_ligand_23-Model28-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8723,ADBBMN.xaa_ligand_23-Model29-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8728,ADBBMN.xaa_ligand_23-Model3-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8755,ADBBMN.xaa_ligand_23-Model30-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8768,ADBBMN.xaa_ligand_23-Model31-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8750,ADBBMN.xaa_ligand_23-Model32-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8709,ADBBMN.xaa_ligand_23-Model33-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8725,ADBBMN.xaa_ligand_23-Model34-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8718,ADBBMN.xaa_ligand_23-Model35-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8763,ADBBMN.xaa_ligand_23-Model36-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8748,ADBBMN.xaa_ligand_23-Model37-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8726,ADBBMN.xaa_ligand_23-Model38-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8746,ADBBMN.xaa_ligand_23-Model39-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8756,ADBBMN.xaa_ligand_23-Model4-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8732,ADBBMN.xaa_ligand_23-Model40-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8712,ADBBMN.xaa_ligand_23-Model41-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8744,ADBBMN.xaa_ligand_23-Model42-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8720,ADBBMN.xaa_ligand_23-Model43-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8738,ADBBMN.xaa_ligand_23-Model44-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8715,ADBBMN.xaa_ligand_23-Model45-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8722,ADBBMN.xaa_ligand_23-Model46-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8747,ADBBMN.xaa_ligand_23-Model47-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8767,ADBBMN.xaa_ligand_23-Model48-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8735,ADBBMN.xaa_ligand_23-Model49-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8739,ADBBMN.xaa_ligand_23-Model5-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8749,ADBBMN.xaa_ligand_23-Model50-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8721,ADBBMN.xaa_ligand_23-Model51-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8742,ADBBMN.xaa_ligand_23-Model52-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
8710,ADBBMN.xaa_ligand_23-Model53-5i6x_edited,5,0.132901,0.040384,0.173285,0.545,0.235,0.833,0.052,0.885,0.0014,76.32
